YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2011,2011,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.9,7.9,,,7.2,8.6,Gender,Female,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,CRDRATE,GENDER,GENF
2020,2020,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,449,449,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,NMBR,OVERALL,OVR
2017,2017,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.7,4.7,,,3.5,6.2,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,AGEADJRATE,RACE,API
2014,2014,OK,Oklahoma,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,61.1,61.1,,,56,66,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC1_2,CRDPREV,RACE,WHT
2017,2017,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,9.1,10.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2012,2012,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.4,12.4,,,9,16.8,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2019,2019,IL,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,64.3,64.3,,,61.2,67.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2018,2018,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10,10,,,9.4,10.7,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2017,2017,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,11,11,,,9.6,12.4,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,CRDRATE,RACE,HIS
2013,2013,WI,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,42.6,42.6,,,38.3,46.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC1_2,CRDPREV,RACE,BLK
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,CRDRATE,RACE,API
2013,2013,OR,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,57.6,57.6,,,47.8,66.9,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC1_2,CRDPREV,RACE,AIAN
2016,2016,HI,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,52.8,52.8,,,42.3,63.1,Race/Ethnicity,Hispanic,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC1_2,CRDPREV,RACE,HIS
2013,2013,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,NMBR,RACE,BLK
2018,2018,MS,Mississippi,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC1_2,CRDPREV,RACE,API
2019,2019,FL,Florida,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,58.1,58.1,,,54.2,61.8,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2019,2019,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,NMBR,RACE,API
2015,2015,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2020,2020,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,CRDRATE,RACE,AIAN
2017,2017,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.9,7.9,,,5.8,10.7,Race/Ethnicity,Hispanic,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,CRDRATE,RACE,HIS
2017,2017,NJ,New Jersey,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2012,2012,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,434,434,,,,,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,NMBR,OVERALL,OVR
2011,2011,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,,Number,304,304,,,,,Gender,Male,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,NMBR,GENDER,GENM
2014,2014,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.9,7.9,,,7.5,8.3,Gender,Female,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,AGEADJRATE,GENDER,GENF
2012,2012,DC,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-77.036871 38.907192),,11,ALC,ALC6_0,NMBR,RACE,WHT
2019,2019,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,68.4,68.4,,,59,77.8,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,CRDRATE,RACE,AIAN
2019,2019,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,CRDRATE,RACE,HIS
2013,2013,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,CRDRATE,RACE,AIAN
2020,2020,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,NMBR,RACE,AIAN
2015,2015,MA,Massachusetts,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,17.7,17.7,,,15.4,20.4,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2013,2013,WI,Wisconsin,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,18.4,18.4,,,16.6,20.4,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2011,2011,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,NMBR,RACE,AIAN
2015,2015,DE,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC6_0,CRDRATE,RACE,API
2020,2020,GA,Georgia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC1_2,CRDPREV,RACE,AIAN
2011,2011,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,,Number,753,753,,,,,Gender,Male,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,NMBR,GENDER,GENM
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.3,9.3,,,8.8,9.8,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2014,2014,MD,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,50.8,50.8,,,47.7,53.9,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2015,2015,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,39.3,39.3,,,27.1,55.2,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,2,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2018,2018,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.4,8.4,,,6.9,9.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,CRDRATE,RACE,BLK
2012,2012,AR,Arkansas,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,17.2,17.2,,,7.3,35.5,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC1_2,CRDPREV,RACE,HIS
2019,2019,NJ,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,26.5,26.5,,,20.6,33.4,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC1_2,CRDPREV,RACE,API
2018,2018,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.9,13.9,,,12.5,15.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2014,2014,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.8,8.8,,,8.1,9.5,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2013,2013,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,19.3,19.3,,,17.4,21.3,Gender,Male,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,CRDRATE,GENDER,GENM
2019,2019,PA,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.1,26.1,,,21.7,31,Race/Ethnicity,Hispanic,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC1_1,CRDPREV,RACE,HIS
2017,2017,IN,Indiana,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC2_1,CRDPREV,RACE,BLK
2013,2013,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,,Number,36,36,,,,,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,NMBR,GENDER,GENF
2012,2012,MS,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.3,6.3,,,4.8,8.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2018,2018,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,CRDRATE,RACE,HIS
2015,2015,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,7,11.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2020,2020,MS,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC6_0,NMBR,RACE,HIS
2016,2016,LA,Louisiana,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC1_2,CRDPREV,RACE,MRC
2015,2015,WA,Washington,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC1_1,CRDPREV,GENDER,GENF
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.2,10.2,,,9.3,11.1,Gender,Male,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2020,2020,IN,Indiana,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2020,2020,NH,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC1_2,CRDPREV,RACE,AIAN
2019,2019,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,CRDRATE,RACE,HIS
2019,2019,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,,Number,336,336,,,,,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,NMBR,GENDER,GENF
2010,2010,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,CRDRATE,RACE,API
2014,2014,NJ,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,67,67,,,62.1,71.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC1_2,CRDPREV,RACE,WHT
2019,2019,ND,North Dakota,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC2_1,CRDPREV,RACE,BLK
2011,2011,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,,Number,115,115,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,NMBR,RACE,HIS
2010,2010,ME,Maine,NVSS,Alcohol,Chronic liver disease mortality,,,Number,69,69,,,,,Gender,Female,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC6_0,NMBR,GENDER,GENF
2012,2012,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,12.4,12.4,,,11.4,13.5,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2011,2011,GA,Georgia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.3,10.3,,,9.4,11.2,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC6_0,CRDRATE,GENDER,GENM
2017,2017,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,6.8,6.8,,,4.6,9.7,Race/Ethnicity,Hispanic,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,CRDRATE,RACE,HIS
2015,2015,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Male,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC1_1,CRDPREV,GENDER,GENM
2015,2015,ME,Maine,NVSS,Alcohol,Chronic liver disease mortality,,,Number,192,192,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC6_0,NMBR,RACE,WHT
2013,2013,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,11.7,13.6,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2014,2014,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.1,11.1,,,10,12.2,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,AGEADJRATE,GENDER,GENF
2011,2011,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.7,7.7,,,7,8.3,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2013,2013,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,9.2,11.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2019,2019,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.8,8.8,,,6.5,11.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2017,2017,NC,North Carolina,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,46.2,46.2,,,37.5,55.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC1_2,CRDPREV,RACE,BLK
2018,2018,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.7,14.7,,,13.5,15.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2011,2011,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,,Number,1603,1603,,,,,Gender,Female,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,NMBR,GENDER,GENF
2014,2014,NE,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,73.8,73.8,,,69.7,77.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC1_2,CRDPREV,RACE,WHT
2013,2013,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.5,10.5,,,9.3,11.7,Gender,Male,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC6_0,CRDRATE,GENDER,GENM
2019,2019,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC1_1,CRDPREV,RACE,BLK
2018,2018,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,,Number,1300,1300,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,NMBR,OVERALL,OVR
2013,2013,IA,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,70.5,70.5,,,65.7,75,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC1_2,CRDPREV,RACE,WHT
2013,2013,MI,Michigan,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC1_2,CRDPREV,RACE,AIAN
2017,2017,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.4,4.4,,,2.7,6.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,NMBR,RACE,AIAN
2016,2016,VT,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC1_2,CRDPREV,RACE,AIAN
2013,2013,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.7,13.7,,,12.5,15,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2013,2013,MO,Missouri,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,41.7,41.7,,,33,50.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC1_2,CRDPREV,RACE,BLK
2010,2010,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,11.2,11.2,,,9.6,12.7,Gender,Male,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,CRDRATE,GENDER,GENM
2017,2017,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,,Number,81,81,,,,,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,NMBR,GENDER,GENM
2011,2011,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,6.5,6.5,,,4.8,8.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,CRDRATE,RACE,BLK
2010,2010,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.7,10.7,,,9.8,11.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,CRDRATE,RACE,WHT
2019,2019,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,CRDRATE,RACE,BLK
2015,2015,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,CRDRATE,RACE,AIAN
